Last Name,First Name,Team,Position,Overall,Speed,Acceleration,Strength,Agility,Awareness,Catching,Carrying,Throw Power,Throw Accuracy,Kick Power,Kick Accuracy,Run Block,Pass Block,Tackle,Jumping,Kick Return,Injury,Stamina,Toughness,Trucking,Elusiveness,Ball Carrier Vision,Stiff Arm,Spin Move,Juke Move,Impact Blocking,Run Block Strength,Run Block Footwork,Pass Block Strength,Pass Block Footwork,Power Moves,Finesse Moves,Block Shedding,Pursuit,Play Recognition,Man Coverage,Zone Coverage,Spectacular Catch,Catch In Traffic,Route Running,Hit Power,Press,Release,Throw Accuracy Short,Throw Accuracy Mid,Throw Accuracy Deep,Play Action,Throw on the Run
Winston,Eric,Bengals,RT,72,69,80,82,65,75,59,55,16,40,21,23,74,73,25,76,11,89,90,82,10,26,10,10,10,10,82,83,93,81,88,10,10,25,23,10,12,12,15,15,15,25,10,15,6,6,6,6,6
Tapp,Darryl,Saints,RE,72,74,82,71,73,75,30,40,17,40,20,11,45,45,77,68,13,89,79,92,40,34,30,10,10,10,80,45,45,45,45,62,78,79,83,75,53,63,15,15,15,73,15,15,6,6,6,6,6
Anthony,Stephone,Saints,LOLB,72,86,88,75,82,73,66,55,30,30,20,20,45,45,85,88,10,89,89,75,50,25,35,40,30,22,74,45,45,45,45,74,52,67,79,73,53,60,48,42,10,85,55,20,6,6,6,6,6
Adjei-Barimah,Jude,Buccaneers,CB,72,90,91,70,87,70,70,63,25,24,21,21,28,34,62,88,64,89,88,69,33,57,64,29,60,72,50,45,45,45,45,29,32,53,73,70,71,77,64,55,29,45,70,45,6,6,6,6,6
Smith II,Marcus,Eagles,RE,72,83,88,75,74,69,48,54,34,40,20,19,45,45,76,85,12,89,85,76,49,21,35,40,35,33,79,45,45,45,45,78,68,67,76,69,49,63,12,10,11,73,10,12,6,6,6,6,6
Allen,Javorius,Ravens,HB,72,88,90,63,83,66,66,84,26,25,28,22,35,48,28,85,33,89,84,76,81,67,82,74,79,81,40,44,42,66,68,5,5,24,40,25,10,20,63,61,69,15,10,59,30,25,15,10,10
Mack,Marlon,Colts,HB,72,89,93,68,91,65,70,76,31,40,25,22,32,47,28,85,60,89,88,81,54,76,84,64,74,87,51,30,30,44,53,10,10,26,32,26,12,12,67,70,69,18,15,47,28,23,19,17,29
Onyemata,David,Saints,DT,72,70,85,89,71,63,35,30,13,27,29,12,27,23,79,83,10,89,81,85,26,12,13,29,11,17,78,45,45,45,45,80,67,72,80,63,22,33,12,10,10,81,10,12,6,6,6,6,6
Boddy-Calhoun,Briean,Browns,CB,71,90,89,59,85,71,55,48,30,30,20,15,45,45,55,86,65,89,88,72,36,67,59,42,70,74,53,45,45,45,45,34,42,54,79,71,71,77,54,52,26,49,67,28,15,10,10,15,15
Correa,Kamalei,Ravens,MLB,71,83,87,75,85,69,47,50,22,24,21,19,27,21,82,84,10,89,84,87,28,31,27,27,25,33,79,44,44,43,44,62,83,77,86,69,51,61,30,27,15,79,50,18,6,6,6,6,6
Nassib,Carl,Browns,RE,71,78,87,75,74,66,47,33,22,20,20,19,38,28,72,76,9,89,78,86,26,28,29,33,24,27,77,44,45,46,44,80,69,75,79,66,33,40,42,39,14,74,26,17,6,6,6,6,6
Dunbar,Quinton,Redskins,CB,71,91,95,64,87,66,72,59,37,35,15,11,45,45,50,85,70,89,90,77,36,72,63,37,66,72,45,45,45,45,45,30,32,54,74,66,70,78,63,61,68,35,77,25,6,6,6,6,6
McNichols,Jeremy,Buccaneers,HB,71,89,91,74,89,64,67,76,30,40,11,21,41,48,25,85,78,89,85,82,78,68,77,83,72,82,47,35,35,32,35,10,10,25,36,12,13,12,61,64,68,20,20,46,33,28,24,18,26
Sprinkle,Jeremy,Redskins,TE,71,84,89,71,80,57,76,77,26,21,19,12,64,65,30,75,7,89,88,79,63,69,74,70,59,68,74,75,79,64,60,10,10,27,36,13,10,18,80,73,63,37,22,62,15,10,6,6,10
Paulsen,Logan,49ers,TE,70,73,81,76,71,75,69,68,25,22,29,19,78,62,39,67,10,89,87,82,64,42,58,67,62,65,66,72,68,62,60,10,10,41,42,14,18,29,70,69,60,25,25,66,15,10,6,6,10
Lewis,Alex,Ravens,LG,70,65,78,85,70,74,26,29,28,20,25,25,74,74,30,74,10,89,86,88,24,12,15,27,10,10,78,87,81,90,85,10,10,20,28,15,12,15,15,15,15,33,10,15,6,6,6,6,6
Williams,Daryl,Panthers,RT,70,61,75,87,51,73,25,40,25,40,28,15,74,73,39,76,11,89,79,83,15,11,10,10,10,10,74,91,80,84,67,10,10,39,25,10,12,12,12,15,10,25,10,12,6,6,6,6,6
Moore,Corey,Texans,FS,70,87,88,71,79,70,60,51,27,21,28,24,45,45,63,83,38,89,88,86,41,49,57,58,62,63,63,45,45,45,45,43,51,61,75,70,67,74,55,54,35,78,71,15,6,6,6,6,6
Hunt,Joey,Seahawks,C,70,63,76,88,68,65,26,31,24,21,20,20,77,78,33,61,9,89,84,84,20,14,13,15,10,11,79,80,78,77,76,12,13,26,31,19,12,14,14,14,13,37,8,15,6,6,6,6,6
Johnson,Austin,Titans,DT,70,62,77,81,70,65,29,32,23,21,17,17,29,20,83,75,9,89,83,89,29,15,24,25,17,17,79,46,45,44,45,80,64,80,83,65,18,26,16,14,13,80,13,15,6,6,6,6,6
Smallwood,Wendell,Eagles,HB,70,91,91,69,89,63,62,83,23,18,21,20,32,48,36,87,76,89,91,86,80,65,81,78,70,72,31,44,43,49,47,11,12,26,32,20,14,19,41,52,49,34,16,58,29,24,20,17,21
Robinson,Corey,Lions,LT,70,61,76,89,66,62,25,40,25,40,28,15,77,77,39,80,11,89,74,67,25,15,10,10,10,10,76,85,72,84,72,10,10,40,25,10,12,12,12,15,10,25,10,12,6,6,6,6,6
Harlow,Sean,Falcons,LG,70,67,80,86,63,62,28,24,26,26,25,25,78,76,34,75,10,89,83,84,40,27,28,36,15,23,80,95,93,97,96,26,18,30,27,20,15,20,22,25,23,35,15,17,6,6,6,6,6
Glasgow,Graham,Lions,LG,69,68,81,84,56,74,20,27,24,21,20,20,72,73,29,70,9,89,87,89,28,14,18,15,11,17,78,80,78,77,76,12,13,26,31,19,12,14,14,14,13,31,8,15,6,6,6,6,6
Fitzpatrick,Ryan,Buccaneers,QB,69,72,81,54,72,69,20,59,87,83,12,19,54,13,12,55,10,89,85,80,28,64,66,27,48,50,14,14,14,13,13,10,10,12,23,10,12,12,15,15,15,12,10,15,82,76,73,77,79
Hollins,Mack,Eagles,WR,69,90,90,63,85,68,82,74,27,22,17,12,58,49,51,85,50,89,87,77,61,71,79,68,66,73,62,64,49,35,34,10,10,49,68,20,11,22,81,76,68,59,10,64,25,20,15,10,23
Abbrederis,Jared,Lions,WR,69,89,93,39,86,68,79,71,33,32,25,35,48,25,28,78,75,89,92,82,34,69,75,36,72,73,45,45,45,40,35,10,10,32,29,25,10,16,69,82,74,15,15,76,15,10,6,6,10
Parks,Will,Broncos,SS,69,85,87,73,83,64,71,68,27,19,22,24,28,20,74,81,35,89,89,82,54,64,54,48,64,68,64,45,45,45,45,28,30,48,73,64,73,75,40,38,15,83,71,12,6,6,6,6,6
Beavers,Willie,Vikings,RG,69,63,79,81,74,60,24,30,11,6,15,12,81,77,37,56,10,89,88,92,21,21,16,10,10,13,74,73,75,74,81,10,10,25,30,28,12,13,15,15,15,38,10,15,6,6,6,6,6
Day,Sheldon,Jaguars,DT,69,70,84,80,83,60,34,37,23,21,17,17,33,26,83,77,9,89,82,88,32,18,24,35,17,21,82,46,45,44,45,78,63,77,77,60,29,45,28,26,13,81,13,15,6,6,6,6,6
Bullard,Jonathan,Bears,RE,69,75,86,80,76,59,36,26,22,21,21,19,38,31,82,84,9,89,82,87,38,22,28,31,25,29,84,44,45,45,44,77,64,83,75,59,31,36,20,17,13,80,22,17,6,6,6,6,6
Qualls,Elijah,Eagles,DT,69,68,82,93,63,58,31,25,23,30,20,20,45,45,80,77,10,89,81,96,47,32,30,36,19,27,86,45,45,45,45,76,61,77,81,58,20,28,20,24,13,76,28,12,6,6,6,6,6
Logan,T.J.,Cardinals,HB,69,93,90,69,93,55,69,78,30,30,25,25,27,42,24,81,82,89,87,77,62,78,78,55,71,83,38,42,40,35,39,10,10,18,37,20,15,20,71,65,62,20,20,53,25,20,15,15,15
Tapper,Charles,Cowboys,LE,69,85,88,80,72,53,34,37,22,20,20,19,36,28,83,84,9,89,87,94,28,26,27,27,21,26,83,44,45,46,44,81,67,74,85,53,27,40,17,17,14,87,22,17,6,6,6,6,6
Weeden,Brandon,Texans,QB,68,75,78,52,70,68,40,64,90,77,15,22,14,15,14,69,10,89,95,87,21,20,40,22,45,50,14,14,14,13,13,10,10,15,25,12,13,13,15,15,10,10,10,15,81,74,69,72,73
Ward,Terron,Falcons,HB,68,87,89,72,83,66,59,76,32,31,13,10,32,38,22,81,75,89,92,78,86,78,78,63,72,82,28,35,34,34,32,9,10,20,20,15,10,20,57,54,49,10,10,30,24,25,15,10,10
Malone,Josh,Bengals,WR,68,92,91,61,85,64,83,74,28,29,18,16,55,48,28,78,70,89,86,79,32,66,79,53,71,75,51,51,54,45,49,10,10,30,36,18,15,26,83,78,66,30,10,68,24,18,14,15,24
Matthews,Chris,Ravens,WR,68,87,89,69,87,62,82,75,21,23,25,17,57,45,35,92,40,89,88,79,61,63,74,68,71,73,56,61,58,35,35,10,10,40,40,18,15,25,84,77,62,15,15,78,15,10,6,6,10
Sims,LeShaun,Titans,CB,68,88,87,63,89,61,66,55,27,26,18,17,24,17,41,88,56,89,90,77,28,65,68,29,69,72,45,43,44,43,44,28,30,40,70,61,83,70,47,45,26,71,71,27,6,6,6,6,6
Boehm,Evan,Cardinals,LG,68,61,74,82,59,60,27,31,18,20,20,20,78,79,35,71,9,89,85,97,28,18,19,26,14,16,79,80,78,77,76,12,13,26,31,19,12,14,14,14,13,22,8,15,6,6,6,6,6
Barclay,Don,Packers,RG,67,70,82,82,63,75,45,29,17,24,20,21,72,69,44,75,10,89,83,87,15,10,15,10,10,10,75,79,83,76,72,10,10,25,31,10,12,12,25,25,30,15,10,40,6,6,6,6,6
Evans,Josh,Redskins,SS,67,86,87,64,87,68,54,64,35,39,15,17,45,45,64,85,60,89,91,75,45,54,39,55,40,45,61,45,45,45,45,63,54,51,69,68,64,70,35,28,15,87,74,12,6,6,6,6,6
Bowie,Michael,Giants,LT,67,60,78,82,61,66,45,40,21,20,16,36,82,72,29,65,10,89,79,82,15,10,10,10,10,10,69,77,84,73,76,10,10,20,23,10,12,12,12,10,10,12,10,12,6,6,6,6,6
Nicolas,Dadi,Chiefs,LOLB,67,81,84,72,84,64,47,40,22,21,21,19,30,24,76,90,9,89,87,86,31,26,27,32,26,30,73,44,45,45,44,65,81,73,82,64,42,53,23,20,13,82,22,17,6,6,6,6,6
Everett,Deshazor,Redskins,FS,67,87,89,67,85,62,60,57,29,19,14,17,45,45,62,92,50,89,88,75,32,64,67,33,60,71,64,45,45,45,45,31,38,49,67,62,64,78,45,50,28,69,70,32,6,6,6,6,6
Phillips,Dashaun,Redskins,CB,67,90,90,67,93,61,73,69,25,24,15,11,41,41,46,94,48,89,91,89,25,62,58,25,70,72,45,35,35,35,35,24,30,32,59,61,75,69,45,43,24,41,65,15,6,6,6,6,6
Ballentine,Lonnie,Texans,FS,67,92,93,64,86,61,53,65,25,29,15,30,45,45,65,89,40,89,87,75,55,45,65,44,60,65,62,45,45,45,45,55,49,52,67,61,67,73,59,55,20,78,68,20,15,10,10,15,15
Levin,Corey,Titans,RG,67,67,80,85,66,58,25,22,16,19,21,23,76,74,32,67,11,89,81,83,38,22,25,31,15,23,80,73,82,69,74,10,10,28,35,25,15,20,18,23,18,36,10,14,6,6,6,6,6
Gathers,Rico,Cowboys,TE,67,79,84,77,84,58,79,76,32,22,17,18,57,50,27,92,10,89,86,92,69,48,68,64,68,68,61,72,67,68,64,10,10,33,40,15,15,25,79,72,60,12,10,68,26,22,19,17,18
Ford,Isaiah,Dolphins,WR,67,88,91,61,90,52,83,73,39,30,20,20,46,40,28,85,70,89,90,77,31,63,69,41,62,67,45,49,45,35,30,10,10,24,32,20,20,27,83,79,80,24,17,67,36,30,26,26,38
Jarwin,Blake,Cowboys,TE,67,81,88,71,74,47,78,76,30,29,21,19,69,63,38,83,18,89,83,78,69,51,62,60,56,66,66,62,61,57,57,17,17,35,44,20,14,21,76,73,64,35,17,62,25,20,14,20,26
Palmer,Nate,Titans,MLB,66,82,89,79,74,66,50,55,12,15,14,12,45,45,80,86,10,89,82,83,40,25,29,28,35,45,73,45,45,45,45,58,71,70,79,66,56,66,40,35,15,77,20,55,6,6,6,6,6
James,Cory,Raiders,MLB,66,86,87,70,81,64,52,41,25,21,22,29,27,20,82,84,10,89,85,88,33,32,39,47,33,35,75,45,45,45,45,69,56,72,79,64,59,68,20,24,15,80,39,15,6,6,6,6,6
Bush,Deon,Bears,SS,66,87,91,71,82,62,64,62,27,27,21,18,24,14,67,93,42,89,88,83,53,60,62,42,59,62,59,43,43,44,43,31,27,46,69,62,64,72,30,32,20,85,62,23,15,10,10,15,15
Hill,Troy,Rams,CB,66,87,88,65,95,62,60,67,25,24,15,11,31,31,52,87,61,89,91,77,25,59,61,25,66,71,45,35,35,35,35,21,27,43,71,62,69,73,51,47,29,45,65,15,6,6,6,6,6
Louis,Ricardo,Browns,WR,66,91,90,67,89,60,78,63,32,27,23,22,47,40,22,89,75,89,90,82,29,81,77,40,73,84,45,44,44,36,34,11,11,36,37,21,16,24,82,76,65,15,16,60,15,10,6,6,10
Westerman,Christian,Bengals,RG,66,68,80,88,75,58,28,29,24,21,20,20,75,74,31,61,9,89,87,84,33,20,23,30,18,17,73,80,78,77,76,12,13,29,27,19,12,14,14,14,13,36,8,15,6,6,6,6,6
Hawkins,Jerald,Steelers,LG,66,65,75,81,70,58,25,29,10,8,8,7,78,76,26,55,10,89,86,91,37,18,25,21,11,13,72,87,79,83,70,10,10,17,21,24,16,12,12,10,10,22,10,12,6,6,6,6,6
Williams,Darrell,Rams,RT,66,57,78,75,64,57,34,62,30,30,25,25,75,78,37,67,10,89,81,73,35,25,30,33,25,35,72,74,78,78,85,10,10,25,24,17,15,20,25,20,15,37,10,35,6,6,6,6,6
Lawler,Kenny,Seahawks,WR,66,86,89,53,90,57,80,71,25,23,23,22,48,36,26,88,65,89,88,85,25,64,75,38,74,78,45,44,44,36,34,11,11,23,33,21,16,24,81,79,73,15,16,68,15,10,5,5,10
Philon,Darius,Chargers,LE,66,74,87,79,74,56,38,45,35,32,30,30,45,45,78,80,10,89,74,82,44,22,29,51,25,25,82,45,45,45,45,63,77,75,84,56,25,40,15,10,10,81,35,12,6,6,6,6,6
Tevi,Sam,Chargers,RT,66,62,79,79,59,55,24,20,37,30,16,15,76,74,35,66,10,89,86,82,20,12,10,27,10,16,77,74,78,78,84,27,20,29,30,10,12,12,14,18,13,38,10,12,6,6,6,6,6
LaCosse,Matt,Giants,TE,66,82,88,72,71,54,75,73,25,29,20,22,67,56,55,79,30,89,84,77,66,61,73,73,68,69,61,62,64,60,60,10,10,36,42,25,15,25,76,73,51,20,20,63,15,10,6,6,10
Williams,Trevor,Chargers,CB,66,91,90,62,89,54,66,53,22,21,18,22,38,30,56,87,68,89,88,74,35,76,68,40,74,77,45,45,45,45,45,33,42,53,66,54,78,71,67,62,55,48,67,51,6,6,6,6,6
Dupre,Malachi,Packers,WR,66,88,90,58,86,53,83,73,38,25,26,18,56,46,26,93,60,89,91,79,53,67,78,62,58,68,52,40,45,45,40,12,18,27,33,25,19,22,85,76,68,30,17,67,28,23,17,23,30
Houston-Carson,DeAndre,Bears,FS,66,88,91,64,91,52,69,61,26,25,20,19,24,14,77,84,31,89,90,86,48,58,53,39,60,67,55,44,43,44,43,45,49,58,64,52,68,79,53,44,22,74,62,22,6,6,6,6,6
Heath,Joel,Texans,LE,65,72,82,82,70,64,38,55,20,20,20,20,45,45,76,79,10,89,84,78,35,10,20,35,10,10,85,45,45,45,45,75,62,71,73,64,11,12,15,15,15,75,10,15,6,6,6,6,6
Driskel,Jeff,Bengals,QB,65,85,86,68,82,62,36,68,91,68,21,20,21,17,24,74,11,89,91,85,62,72,82,54,49,72,19,20,19,19,18,9,9,21,28,21,12,18,20,20,18,11,9,19,77,69,64,75,77
Moore,Chris,Ravens,WR,65,90,90,62,92,58,77,71,26,20,23,22,52,40,26,88,62,89,87,77,28,72,77,43,74,77,46,44,44,36,34,11,11,24,29,21,16,24,80,78,64,15,16,60,18,15,12,6,10
Godchaux,Davon,Dolphins,DT,65,65,80,85,72,57,35,27,15,16,12,11,45,45,77,73,10,89,77,86,40,17,37,44,20,34,82,45,45,45,45,68,77,69,83,57,22,31,20,24,14,76,10,12,6,6,6,6,6
Goodson,B.J.,Giants,MLB,65,83,88,84,81,57,58,53,14,10,12,10,31,24,86,83,10,89,86,85,31,43,50,44,59,58,73,45,45,45,45,72,62,80,75,57,52,62,30,32,15,83,49,25,6,6,6,6,6
Robinson,Demarcus,Chiefs,WR,65,88,91,59,93,57,75,68,24,18,23,22,45,38,23,88,71,89,90,76,34,72,77,41,71,84,46,44,44,36,34,11,11,22,34,21,16,24,83,77,65,15,16,64,21,18,16,14,18
Cooper,Fahn,Colts,LT,64,67,78,78,51,61,22,38,30,22,22,21,74,72,36,64,10,89,87,86,23,15,10,19,10,10,79,84,76,74,67,25,15,35,29,20,13,15,15,25,15,33,10,40,6,6,6,6,6
Eulls,Kaleb,Chargers,DT,64,68,79,88,68,59,30,40,31,23,11,20,74,69,72,53,10,89,81,85,37,30,10,10,10,10,81,45,45,45,45,76,48,70,78,63,19,25,15,15,15,61,14,15,6,6,6,6,6
Senior,Justin,Seahawks,LT,64,57,74,84,55,56,27,22,35,32,25,21,76,73,34,60,15,89,81,85,33,19,21,31,12,17,75,87,74,75,66,18,12,37,33,10,12,12,18,23,19,38,10,15,6,6,6,6,6
Wilson,Brandon,Bengals,HB,64,92,92,75,84,56,62,78,30,22,19,21,32,42,56,94,81,89,86,76,42,75,76,71,67,81,42,35,34,33,32,26,34,42,64,51,75,67,72,58,61,59,66,49,29,24,21,15,17
Schweitzer,Wes,Falcons,RG,64,67,82,81,60,55,12,25,25,20,18,21,78,73,32,55,10,89,82,92,21,17,16,18,12,16,73,91,76,88,65,10,10,29,25,10,12,12,12,10,10,32,10,12,6,6,6,6,6
Carraway,Josh,Titans,ROLB,64,82,85,77,83,55,53,48,22,35,16,20,45,45,75,73,10,89,85,84,33,42,47,37,29,44,65,45,45,45,45,62,77,73,77,55,43,52,42,48,23,77,36,20,6,6,6,6,6
Jones,Andy,Cowboys,WR,64,88,93,60,89,52,76,62,32,27,23,22,50,45,50,96,81,89,90,85,45,81,77,52,73,84,47,44,44,36,34,11,11,36,45,40,47,55,74,75,64,47,40,69,15,10,6,6,10
Sayles,Casey,Rams,DT,64,73,82,87,73,48,48,36,28,19,17,16,43,45,76,76,10,89,85,86,38,21,27,36,10,14,82,49,49,45,45,76,65,76,78,48,31,38,19,26,15,80,18,14,6,6,6,6,6
Pratt,Dayon,Texans,LOLB,64,77,84,71,84,48,62,55,23,29,14,11,45,45,78,74,36,89,88,85,55,64,48,53,65,68,67,45,45,45,45,74,63,76,75,48,57,68,53,56,22,84,38,18,6,6,6,6,6
Hull,Mike,Dolphins,MLB,63,85,89,84,83,59,59,53,28,24,14,17,45,45,83,77,10,89,91,83,53,35,52,61,37,51,77,45,45,45,45,60,45,63,81,59,57,75,47,50,25,76,49,25,6,6,6,6,6
Luani,Shalom,Raiders,SS,63,87,90,67,91,58,74,69,36,36,26,26,45,45,64,76,70,89,91,83,44,63,67,42,62,75,59,45,45,45,45,35,44,64,63,58,67,74,62,67,31,83,62,24,6,6,6,6,6
Smith,Rod,Cowboys,HB,63,86,88,80,82,57,59,71,30,30,25,25,55,56,53,86,57,89,87,81,78,69,80,83,64,72,58,51,50,44,45,27,14,49,52,20,15,20,48,57,51,63,20,57,20,24,19,17,26
Harris,Erik,Saints,SS,63,85,86,72,83,57,63,57,20,20,22,18,45,45,67,82,49,89,86,83,49,55,61,42,49,69,55,45,45,45,45,34,42,61,73,57,63,74,51,54,40,72,63,30,10,10,10,10,10
Rudock,Jake,Lions,QB,63,76,82,56,75,56,24,57,88,72,21,20,21,17,28,68,11,89,91,84,27,39,52,32,44,49,22,20,19,19,18,9,9,21,28,21,12,18,20,20,18,11,9,19,77,73,72,69,75
Lucien,Devin,Patriots,WR,63,89,91,65,83,50,80,68,35,31,23,22,43,38,23,85,50,89,88,82,32,76,79,63,73,78,47,44,44,36,34,11,11,31,34,21,16,24,77,72,64,15,16,66,15,10,6,6,10
Woodard,Jonathan,Jaguars,RE,63,76,85,84,82,43,32,51,24,12,15,17,29,23,83,84,10,89,83,74,28,25,31,37,30,35,79,45,45,45,45,77,66,78,78,43,31,39,29,31,10,79,24,12,6,6,6,6,6
Lynch,Cameron,Buccaneers,LOLB,62,79,85,81,75,58,59,37,25,25,20,20,45,50,76,85,10,89,89,86,41,37,29,34,24,31,74,50,54,50,50,54,69,69,75,58,58,68,48,41,20,72,41,25,6,6,6,6,6
Kerin,Zac,Vikings,LG,62,62,83,82,62,53,45,44,26,24,22,22,69,77,39,39,10,89,82,80,25,10,15,10,10,10,75,84,76,75,67,10,10,10,15,10,12,12,12,15,10,47,10,12,6,6,6,6,6
Callahan,Joe,Packers,QB,62,73,81,69,75,53,26,68,85,70,21,20,21,17,24,79,11,89,91,85,27,58,42,28,26,34,17,20,19,19,18,9,9,21,28,21,12,18,20,20,18,13,9,19,82,75,68,68,80
Gennesy,Avery,Jaguars,RG,62,61,76,82,65,52,26,19,22,20,15,15,73,73,31,54,10,89,86,87,33,15,19,27,11,16,79,84,77,76,70,28,20,31,35,22,10,12,12,16,13,38,10,12,6,6,6,6,6
Keyes,Josh,Falcons,ROLB,62,83,88,75,82,52,56,74,27,31,16,20,45,45,73,82,10,89,91,79,49,66,71,48,63,74,68,45,45,45,45,48,76,70,76,52,55,67,41,38,44,71,55,12,6,6,6,6,6
Rice,Denzel,Texans,CB,62,87,92,67,80,52,54,56,31,28,21,15,45,45,49,84,60,89,88,70,28,65,53,35,61,62,45,45,45,45,45,40,52,41,64,52,68,77,50,52,21,48,79,40,6,6,6,6,6
Longa,Steve,Lions,ROLB,62,82,89,78,83,50,58,53,28,24,14,17,45,45,85,77,10,89,91,85,53,35,52,61,37,51,72,45,45,45,45,60,58,68,74,50,58,69,45,49,25,76,48,25,6,6,6,6,6
Balducci,Alex,Jets,RG,62,72,84,81,52,49,32,24,24,21,20,20,76,73,69,76,9,89,82,89,32,18,20,23,13,26,75,80,78,77,76,51,70,63,61,49,23,31,17,22,16,62,11,15,6,6,6,6,6
Waters,Herb,Packers,CB,62,89,93,60,89,49,77,62,67,25,10,11,54,40,46,88,70,89,87,87,55,79,71,60,75,86,45,45,45,45,45,33,41,46,58,49,69,75,77,79,62,53,65,60,58,54,48,48,65
Hemingway,Temarrick,Rams,TE,62,82,86,73,81,48,72,72,26,19,21,19,59,57,32,80,18,89,85,87,71,63,75,61,58,69,59,62,61,57,57,17,17,29,36,22,14,21,78,68,59,27,17,65,15,10,9,10,10
Pulley,Spencer,Chargers,RG,62,69,69,83,61,47,32,38,24,21,20,20,76,76,35,70,9,89,81,84,20,14,13,15,10,11,71,80,78,77,76,12,13,26,31,19,12,14,14,14,13,22,8,15,6,6,6,6,6
Friend,Kyle,Steelers,C,62,69,84,96,68,43,32,38,24,21,20,20,74,76,35,70,9,89,81,89,20,14,13,15,10,11,72,80,78,77,76,12,13,26,31,19,12,14,14,14,13,22,8,15,6,6,6,6,6
Jones,Chris,49ers,RE,61,61,77,87,59,67,34,40,25,25,20,20,45,45,75,79,10,89,82,90,19,12,10,10,10,10,82,45,45,45,45,76,54,72,69,67,19,29,12,10,10,69,10,12,6,6,6,6,6
Mannion,Sean,Rams,QB,61,68,76,61,58,56,20,52,88,75,15,11,20,15,22,73,5,89,87,83,43,37,39,37,28,32,16,21,21,19,19,5,5,18,16,13,5,11,7,5,10,7,5,16,75,74,72,70,73
Bullough,Riley,Buccaneers,MLB,61,81,88,80,80,54,65,61,20,19,14,17,45,45,80,77,10,89,86,86,38,32,50,58,49,57,65,45,45,45,45,64,53,72,79,54,62,70,51,55,21,84,43,18,6,6,6,6,6
Kamalu,Ufomba,Texans,LE,61,76,83,81,74,50,33,41,23,21,17,17,44,44,80,76,9,89,85,83,29,15,18,25,17,16,80,46,45,44,45,71,64,75,71,50,18,26,16,14,13,82,13,15,6,6,6,6,6
Shabazz,Al-Hajj,Ravens,CB,61,87,89,68,87,50,67,53,27,26,18,17,44,30,56,85,63,89,88,78,35,68,68,52,72,75,45,43,44,43,44,42,45,48,68,50,70,72,59,57,48,54,72,51,6,6,6,6,6
Caldwell,Trey,Browns,FS,61,89,94,60,92,50,55,61,22,22,11,10,28,36,67,86,75,89,89,83,26,62,72,42,71,72,50,25,25,33,33,26,28,46,74,50,69,72,40,44,33,47,71,43,35,30,20,15,15
Colbert,Adrian,49ers,SS,60,89,93,61,83,56,66,57,27,26,18,17,45,45,60,81,62,89,88,79,38,64,67,50,62,70,64,43,44,43,44,26,34,64,73,56,62,70,60,64,32,78,61,22,6,6,6,6,6
Williams,Jordan,Giants,DT,60,73,79,74,71,54,35,35,27,22,26,19,38,34,70,72,10,89,72,78,44,21,27,36,22,33,81,45,45,45,45,76,59,74,73,54,22,32,15,10,10,70,50,12,6,6,6,6,6
Onwuasor,Patrick,Ravens,MLB,60,85,85,74,83,53,60,48,25,21,20,17,53,44,77,84,44,89,88,87,52,44,55,51,54,58,72,45,45,45,45,54,62,68,77,53,64,75,57,53,15,84,55,15,6,6,6,6,6
Burgess,James,Browns,LOLB,60,82,85,79,78,50,65,62,25,25,20,20,45,45,80,78,10,89,85,75,40,20,25,40,49,47,72,45,45,45,45,60,68,67,70,50,65,72,51,35,10,72,58,12,6,6,6,6,6
Whitehead,Jermaine,Packers,FS,59,89,89,59,87,51,60,53,29,22,15,15,40,30,53,87,41,89,88,78,37,70,69,52,68,71,57,45,45,45,45,39,44,48,68,51,70,74,54,52,43,51,71,51,6,6,6,6,6
Boykins,Jeremy,Titans,CB,59,89,88,48,84,49,52,48,26,26,18,17,45,45,62,66,56,89,90,78,27,64,60,29,59,67,44,43,44,43,44,28,36,51,68,49,69,72,45,50,26,58,66,20,6,6,6,6,6
Payne,Donald,Ravens,LOLB,59,86,90,68,90,47,63,60,25,24,19,19,45,45,79,89,10,89,90,89,63,58,55,62,58,66,73,44,44,44,43,61,72,63,80,47,58,67,56,58,34,85,63,23,6,6,6,6,6
Allen,Jack,Saints,C,59,63,77,79,59,44,32,38,24,21,20,20,76,76,35,66,9,89,81,84,20,14,13,15,10,11,71,80,78,77,76,12,13,26,31,19,12,14,14,14,13,22,8,15,5,5,5,5,5
Dora,Vontarrius,Broncos,ROLB,58,72,83,76,74,55,45,30,30,30,30,30,45,45,78,77,6,89,85,83,40,45,45,55,25,35,75,45,45,45,45,68,64,71,73,55,35,45,15,10,10,74,30,12,6,6,6,6,6
Staten IV,Jimmy,Titans,RE,58,70,73,86,61,54,38,55,20,20,20,20,45,45,83,76,10,89,74,79,35,10,20,35,10,10,84,45,45,45,45,71,48,84,73,54,11,12,15,15,15,75,10,15,6,6,6,6,6
Rhodes,Luke,Colts,MLB,58,81,88,83,77,54,53,47,29,23,17,20,45,45,78,84,35,89,86,88,45,38,53,44,42,57,72,45,45,45,45,63,48,67,74,54,58,70,36,39,22,79,53,19,6,6,6,6,6
Heinicke,Taylor,Vikings,QB,58,84,83,53,78,52,41,60,79,71,51,57,14,21,25,85,5,89,88,71,34,50,64,38,64,66,14,19,19,26,26,5,5,25,34,23,7,7,17,15,10,7,5,12,78,76,66,56,74
